scenario_id,experiment_id,session_label,trades,wins,win_rate,net_profit,gross_profit,gross_loss,profit_factor,sum_r,avg_r,r_profit_factor,max_dd_profit,max_dd_pct,recovery_factor,break_even_triggered,break_even_exits,full_sl_exits,tp_exits,time_exits,avg_mfe_r,avg_mae_r,avg_final_score,avg_target_room_score,avg_retest_score,avg_m15_best_score,avg_m5_best_score
all_symbols_first120,baseline_current,london,74,44,0.5945945945945946,702.0300000000001,1253.9100000000003,-551.8799999999999,2.2720700152207014,30.465700000000002,0.4116986486486487,2.271889651026381,90.88000000000005,0.9088000000000006,7.7248019366197145,11,1,21,30,22,0.8987621621621621,0.5417891891891892,4.494594594594591,0.0,0.0,2.848648648648648,1.5324324324324328
all_symbols_first120,baseline_current,london_newyork_overlap,88,30,0.3409090909090909,-388.61,801.4200000000001,-1190.0300000000002,0.6734452072636824,-17.870800000000006,-0.2030772727272728,0.6584562224311784,432.40000000000003,4.324,-0.8987280296022201,7,0,46,20,22,0.5726136363636365,0.7252545454545453,4.561363636363631,0.0,0.0,2.6999999999999993,1.6840909090909089
all_symbols_first120,baseline_current,new_york,114,34,0.2982456140350877,-934.2199999999997,588.49,-1522.7100000000003,0.3864754286765043,-39.79289999999998,-0.3490605263157893,0.3909657058635367,961.8499999999998,9.618499999999997,-0.9712741071892705,7,3,49,12,50,0.39984649122807003,0.7095798245614033,4.583333333333328,0.01842105263157895,0.0,2.252631578947368,2.1473684210526307
all_symbols_first120,baseline_current,tokyo,50,20,0.4,11.620000000000008,584.4499999999999,-572.8299999999999,1.0202852504233368,0.9579999999999987,0.019159999999999976,1.0389839750632777,170.62,1.7062000000000002,0.06810455984058146,5,0,22,14,14,0.69589,0.6411020000000002,4.4639999999999995,0.0,0.0,3.1799999999999993,1.18
all_symbols_first120,prefilter_h1_h4_notopp,london,150,57,0.38,-147.65000000000003,1592.56,-1740.2099999999998,0.9151539182052741,-6.600500000000002,-0.044003333333333346,0.9152222357799287,343.33000000000004,3.4333,-0.43005271895843655,11,1,72,43,34,0.644082,0.6793300000000002,4.2746666666666595,-0.28799999999999965,0.1999999999999995,3.7893333333333326,3.134666666666664
all_symbols_first120,prefilter_h1_h4_notopp,london_newyork_overlap,240,83,0.3458333333333333,-1141.1399999999992,1908.7699999999993,-3049.909999999998,0.6258446970566346,-52.131699999999995,-0.21721541666666663,0.621193713168775,1175.4599999999991,11.754599999999991,-0.9708029197080292,19,3,117,43,77,0.5363566666666666,0.6945224999999998,4.263749999999992,-0.29624999999999874,0.2000000000000006,3.538333333333336,2.8125000000000013
all_symbols_first120,prefilter_h1_h4_notopp,new_york,249,93,0.37349397590361444,-484.7599999999998,1561.1400000000003,-2045.8999999999992,0.7630578229629996,-20.628799999999995,-0.0828465863453815,0.7744889905308294,626.1099999999999,6.261099999999999,-0.7742409480762165,16,4,60,34,151,0.4675405622489963,0.4909630522088351,4.316465863453807,-0.29397590361445647,0.20000000000000068,3.99116465863454,2.811244979919681
all_symbols_first120,prefilter_h1_h4_notopp,tokyo,98,44,0.4489795918367347,149.61999999999992,1155.15,-1005.5299999999997,1.1487971517508184,8.0053,0.08168673469387755,1.1799959078041768,146.35000000000002,1.4635000000000002,1.0223436966176966,16,1,37,28,32,0.7305244897959181,0.6010173469387756,4.292857142857138,-0.2846938775510209,0.19999999999999962,3.40204081632653,2.9183673469387745
all_symbols_first120,prefilter_h4_bias_h1_reversal,london,90,47,0.5222222222222223,596.9300000000001,1492.9000000000003,-895.97,1.6662388249606574,25.167400000000008,0.2796377777777779,1.6583206250637597,120.35999999999996,1.2035999999999996,4.959538052509141,8,2,37,39,12,0.8292800000000002,0.6713611111111111,4.224444444444442,-0.2800000000000004,0.19999999999999965,3.5666666666666655,2.8577777777777764
all_symbols_first120,prefilter_h4_bias_h1_reversal,london_newyork_overlap,144,56,0.3888888888888889,-261.87,1627.1100000000001,-1888.9800000000005,0.8613696280532349,-12.602199999999996,-0.08751527777777775,0.847840680782011,408.14000000000004,4.0814,-0.641618072230117,15,0,80,40,24,0.6572902777777778,0.6893118055555549,4.259722222222217,-0.2999999999999996,0.1999999999999995,3.509722222222221,3.0555555555555522
all_symbols_first120,prefilter_h4_bias_h1_reversal,new_york,208,63,0.30288461538461536,-1359.839999999999,1114.1800000000003,-2474.0200000000004,0.45035205859289745,-55.55659999999999,-0.26709903846153843,0.4715649141763576,1404.009999999999,14.040099999999992,-0.9685401101131758,9,2,87,21,98,0.4401884615384617,0.6165105769230768,4.1990384615384535,-0.2807692307692298,0.20000000000000023,3.59326923076923,2.876923076923077
all_symbols_first120,prefilter_h4_bias_h1_reversal,tokyo,74,28,0.3783783783783784,-143.17,802.0200000000001,-945.19,0.8485278092235424,-5.8437,-0.07896891891891893,0.8552719239370833,325.03999999999996,3.2504,-0.44046886537041596,9,2,38,20,14,0.61267027027027,0.7102445945945944,4.2716216216216205,-0.27972972972973004,0.19999999999999973,3.472972972972973,2.997297297297296
all_symbols_first120,prefilter_soft,london,292,113,0.386986301369863,-536.2599999999998,3042.2499999999995,-3578.5100000000007,0.8501443338149115,-22.427900000000005,-0.07680787671232878,0.8625235150934875,640.3500000000001,6.403500000000001,-0.8374482704770823,27,1,152,82,57,0.6477808219178083,0.7205445205479453,4.326712328767125,-0.2856164383561629,0.20000000000000098,4.08150684931507,3.3530821917808242
all_symbols_first120,prefilter_soft,london_newyork_overlap,427,155,0.3629976580796253,-1663.2599999999989,3955.120000000002,-5618.38,0.7039609282391013,-77.70949999999998,-0.18198946135831376,0.7003255909554896,1745.1199999999988,17.451199999999986,-0.9530920509764371,36,3,244,97,83,0.5878512880562059,0.7210826697892265,4.314988290398147,-0.2899297423887569,0.20000000000000157,3.875409836065579,3.4789227166276433
all_symbols_first120,prefilter_soft,new_york,548,230,0.4197080291970803,-391.8100000000002,4206.34,-4598.150000000001,0.9147896436610375,-17.504800000000007,-0.03194306569343067,0.9182557668752045,624.46,6.2446,-0.627438106524037,34,3,161,96,288,0.4996489051094895,0.5146045620437957,4.3443430656934625,-0.2912408759124093,0.20000000000000184,4.164781021897812,3.5824817518248264
all_symbols_first120,prefilter_soft,tokyo,222,92,0.4144144144144144,-418.22000000000037,1966.6800000000005,-2384.899999999999,0.8246383496163366,-18.340600000000002,-0.08261531531531532,0.8330660414281217,670.5600000000003,6.705600000000003,-0.623687664041995,27,2,98,42,80,0.5941684684684684,0.6332693693693695,4.346846846846837,-0.2891891891891881,0.2000000000000004,4.041441441441443,3.2684684684684684
clean_target_path_first120,baseline_current,london,22,14,0.6363636363636364,266.02,391.74,-125.72000000000001,3.1159720012726693,11.2948,0.5134,3.1173515296940617,55.63,0.5563,4.781952184073341,3,0,4,6,12,0.8775,0.5114863636363637,4.554545454545456,0.0,0.0,2.0454545454545454,2.4000000000000004
clean_target_path_first120,baseline_current,london_newyork_overlap,10,2,0.2,-77.06,56.52,-133.57999999999998,0.4231172331187304,-3.4685999999999995,-0.34685999999999995,0.3934529430280138,105.32000000000001,1.0532000000000001,-0.7316748955563995,1,0,4,0,6,0.44166999999999995,0.70692,4.660000000000001,0.0,0.0,2.7,1.8
clean_target_path_first120,baseline_current,new_york,6,0,0.0,-85.78000000000002,0,-85.78000000000002,0.0,-3.539,-0.5898333333333333,0.0,85.78000000000002,0.8578000000000002,-1.0,1,1,3,0,2,0.32149999999999995,0.7553166666666667,4.6000000000000005,0.0,0.0,1.5,2.9
clean_target_path_first120,baseline_current,tokyo,8,2,0.25,-68.53,75.36,-143.89,0.5237334074640351,-2.9856000000000007,-0.3732000000000001,0.504908463783497,81.46,0.8145999999999999,-0.8412717898355022,0,0,6,2,0,0.5301625,0.8400874999999999,4.5,0.0,0.0,2.175,2.175
clean_target_path_first120,prefilter_h1_h4_notopp,london,54,23,0.42592592592592593,67.68999999999998,597.0100000000002,-529.32,1.127881054938412,3.7558000000000007,0.06955185185185186,1.1621024372769142,121.33000000000001,1.2133,0.5578999423061071,8,1,18,12,23,0.6519296296296296,0.6123370370370371,4.370370370370372,-0.2333333333333335,0.19999999999999987,4.122222222222222,2.559259259259259
clean_target_path_first120,prefilter_h1_h4_notopp,london_newyork_overlap,94,32,0.3404255319148936,-565.6199999999998,632.72,-1198.34,0.527997062603268,-24.700799999999994,-0.2627744680851063,0.5284757086952373,565.6199999999998,5.656199999999998,-1.0,7,0,42,10,42,0.4495436170212767,0.6895329787234041,4.348936170212761,-0.26382978723404293,0.19999999999999962,3.755319148936169,2.5276595744680845
clean_target_path_first120,prefilter_h1_h4_notopp,new_york,74,30,0.40540540540540543,-146.02,414.6799999999999,-560.6999999999998,0.7395755305867666,-6.722800000000001,-0.09084864864864867,0.7276542649727767,171.68,1.7167999999999999,-0.8505358807082946,2,0,18,4,52,0.4066432432432433,0.46558378378378384,4.328378378378379,-0.2635135135135138,0.19999999999999973,4.39189189189189,2.9675675675675666
clean_target_path_first120,prefilter_h1_h4_notopp,tokyo,44,18,0.4090909090909091,-149.29000000000005,355.41999999999996,-504.71,0.7042063759386578,-6.2888,-0.14292727272727274,0.7103136947809665,173.21000000000006,1.7321000000000006,-0.8619017377749553,5,0,20,4,20,0.5573613636363636,0.6513659090909091,4.336363636363639,-0.2590909090909092,0.2,3.2454545454545456,3.3590909090909093
clean_target_path_first120,prefilter_h4_bias_h1_reversal,london,40,12,0.3,-181.59999999999997,350.06000000000006,-531.6599999999999,0.6584283188503934,-7.755799999999998,-0.19389499999999996,0.6618031814693364,257.23999999999995,2.5723999999999996,-0.7059555279116778,4,0,20,6,14,0.5785349999999999,0.7291225000000001,4.352500000000003,-0.2475,0.2000000000000001,4.0200000000000005,2.825
clean_target_path_first120,prefilter_h4_bias_h1_reversal,london_newyork_overlap,64,28,0.4375,-130.18000000000004,630.7,-760.8799999999999,0.8289086321101884,-6.070400000000001,-0.09485000000000002,0.8191201535142608,268.86,2.6886,-0.48419251655136514,7,0,28,14,22,0.5694140624999999,0.691240625,4.260937500000002,-0.26093750000000027,0.1999999999999998,3.5312499999999996,2.2906250000000004
clean_target_path_first120,prefilter_h4_bias_h1_reversal,new_york,50,22,0.44,-186.7199999999999,343.61999999999995,-530.3399999999999,0.6479239733001471,-8.218999999999996,-0.16437999999999992,0.6463820742946143,235.93999999999994,2.3593999999999995,-0.7913876409256589,0,0,20,4,26,0.4763719999999999,0.6124360000000001,4.170000000000002,-0.22600000000000006,0.19999999999999993,3.7879999999999994,2.8560000000000003
clean_target_path_first120,prefilter_h4_bias_h1_reversal,tokyo,30,10,0.3333333333333333,-145.82,238.08,-383.9,0.6201615003907268,-6.688799999999999,-0.22295999999999996,0.6018476630395961,167.46999999999997,1.6746999999999999,-0.8707231145876875,3,0,16,4,10,0.43694333333333335,0.7217833333333334,4.276666666666667,-0.26999999999999985,0.2000000000000001,3.8400000000000003,2.866666666666667
clean_target_path_first120,prefilter_soft,london,128,55,0.4296875,112.38000000000001,1324.3900000000003,-1212.0100000000002,1.0927220072441648,6.2215,0.04860546875,1.1135683253623452,111.87,1.1187,1.0045588629659428,18,3,48,31,46,0.6560531249999998,0.6347625000000001,4.374999999999995,-0.22656250000000042,0.19999999999999954,4.0765625,2.929687499999999
clean_target_path_first120,prefilter_soft,london_newyork_overlap,178,54,0.30337078651685395,-992.4399999999995,1165.6900000000003,-2158.13,0.5401389165620237,-44.67499999999998,-0.2509831460674156,0.5433255508715404,1053.6999999999994,10.536999999999994,-0.9418620100597894,14,1,81,20,76,0.4932556179775279,0.6967101123595508,4.403932584269655,-0.22415730337078638,0.19999999999999982,3.787640449438202,2.8191011235955044
clean_target_path_first120,prefilter_soft,new_york,182,65,0.35714285714285715,-716.4199999999998,1078.5100000000002,-1794.9299999999998,0.6008646576746727,-32.336000000000006,-0.1776703296703297,0.6015412919101891,716.5999999999998,7.165999999999998,-0.9997488138431483,7,1,60,13,108,0.4364434065934064,0.5751543956043957,4.413736263736257,-0.1939560439560441,0.19999999999999987,4.315384615384617,2.9428571428571417
clean_target_path_first120,prefilter_soft,tokyo,106,46,0.4339622641509434,-264.77000000000004,866.1099999999997,-1130.88,0.7658725947934348,-11.9912,-0.11312452830188678,0.7641709442051644,308.27000000000004,3.0827000000000004,-0.8588899341486359,9,0,46,16,44,0.5061216981132075,0.6488330188679248,4.440566037735844,-0.23113207547169856,0.1999999999999996,3.7811320754716973,3.0867924528301875
london_first120,baseline_current,london,52,32,0.6153846153846154,616.3,1016.76,-400.46000000000004,2.538980172801278,25.3347,0.48720576923076925,2.534887525066795,94.47999999999999,0.9448,6.52307366638442,9,1,15,22,14,0.9495134615384616,0.5466192307692309,4.580769230769229,0.0,0.0,2.5846153846153848,1.8576923076923078
london_first120,london_focused_diagnostic,london,77,31,0.4025974025974026,40.24999999999994,935.14,-894.8900000000001,1.0449775950116773,1.423300000000001,0.018484415584415596,1.037330696517935,268.14000000000004,2.6814000000000004,0.15010815245767112,19,2,36,22,17,0.8446441558441556,0.7842792207792207,4.288311688311687,-0.29220779220779264,0.1999999999999997,3.8220779220779213,2.9363636363636347
london_first120,prefilter_h1_h4_notopp,london,154,64,0.4155844155844156,102.92000000000013,1911.5900000000001,-1808.6699999999996,1.0569036916629349,3.8952999999999998,0.02529415584415584,1.0506118429087807,268.13999999999993,2.6813999999999996,0.38382934288058534,19,2,72,45,35,0.6905649350649349,0.6443305194805198,4.288311688311682,-0.29220779220779175,0.19999999999999948,3.822077922077922,2.936363636363634
london_first120,prefilter_h4_bias_h1_reversal,london,114,57,0.5,516.8200000000002,1788.4599999999998,-1271.6399999999999,1.4064200559906892,20.695600000000006,0.18154035087719303,1.3940660458013523,166.57999999999998,1.6658,3.1025333173250105,16,2,51,43,18,0.7937561403508772,0.6660175438596493,4.255263157894732,-0.2710526315789478,0.19999999999999957,3.6947368421052618,2.942105263157893
london_first120,prefilter_soft,london,434,180,0.4147465437788018,-258.57000000000005,5160.109999999999,-5418.6799999999985,0.9522817365114752,-10.502299999999996,-0.024198847926267274,0.954124444918145,713.91,7.1391,-0.3621885111568686,52,8,212,123,91,0.6911907834101382,0.68929400921659,4.343778801843341,-0.2847926267281087,0.2000000000000016,4.04239631336406,3.4230414746543856
newyork_first120,baseline_current,new_york,98,24,0.24489795918367346,-979.4599999999998,376.0599999999999,-1355.52,0.27742858829084033,-40.407999999999994,-0.41232653061224483,0.29468605779636525,979.4599999999998,9.794599999999997,-1.0,5,2,44,8,44,0.3436367346938775,0.7092326530612246,4.591836734693871,0.0,0.0,2.271428571428571,2.148979591836734
newyork_first120,prefilter_h1_h4_notopp,new_york,248,98,0.3951612903225806,-611.7600000000002,1591.0800000000004,-2202.839999999999,0.7222857765430087,-22.687499999999993,-0.09148185483870964,0.7553488953901534,756.2800000000002,7.562800000000001,-0.8089067541122337,13,1,58,26,163,0.45370604838709705,0.49998346774193514,4.303225806451608,-0.29758064516128896,0.20000000000000068,4.154032258064519,2.796774193548389
newyork_first120,prefilter_h4_bias_h1_reversal,new_york,186,61,0.3279569892473118,-957.7900000000002,1125.6200000000003,-2083.4099999999994,0.540277717779986,-39.816799999999986,-0.21406881720430102,0.551367077026391,1007.4700000000003,10.074700000000004,-0.9506883579659939,8,2,71,19,94,0.4597456989247314,0.6059774193548387,4.23655913978494,-0.2903225806451605,0.19999999999999993,3.8225806451612896,2.696774193548385
newyork_first120,prefilter_soft,new_york,490,192,0.39183673469387753,-908.1800000000001,3505.8400000000006,-4414.0199999999995,0.7942510455321908,-33.88499999999999,-0.06915306122448978,0.8162633878027294,1195.59,11.9559,-0.7596082269005262,26,1,126,60,303,0.45601244897959187,0.510934081632653,4.380204081632684,-0.28387755102040724,0.20000000000000173,4.255918367346942,3.595510204081643
one_symbol_first120,baseline_current,london,52,32,0.6153846153846154,601.9999999999999,986.62,-384.62000000000006,2.5651812178253857,25.3347,0.48720576923076925,2.534887525066795,88.38999999999999,0.8838999999999998,6.810725195157823,9,1,15,22,14,0.9495134615384616,0.5466192307692309,4.580769230769229,0.0,0.0,2.5846153846153848,1.8576923076923078
one_symbol_first120,baseline_current,london_newyork_overlap,62,24,0.3870967741935484,-60.29999999999997,723.8800000000001,-784.1799999999997,0.9231043892983758,-2.5932,-0.0418258064516129,0.9227819002584658,120.05999999999997,1.2005999999999997,-0.5022488755622188,6,0,30,18,14,0.6713693548387096,0.6690838709677419,4.580645161290319,0.0,0.0,2.8354838709677415,1.5580645161290323
one_symbol_first120,baseline_current,new_york,82,20,0.24390243902439024,-832.0600000000001,280.0399999999999,-1112.1000000000001,0.2518118874201959,-34.1678,-0.41668048780487804,0.2687844819099715,832.0600000000001,8.3206,-1.0,4,2,36,6,38,0.32998048780487793,0.695560975609756,4.585365853658531,0.0,0.0,2.2829268292682925,2.1365853658536587
one_symbol_first120,baseline_current,tokyo,36,16,0.4444444444444444,19.68,456.63999999999993,-436.96,1.0450384474551446,0.8184000000000006,0.02273333333333335,1.0439183025125305,97.83,0.9783,0.20116528672186446,4,0,18,10,8,0.7258833333333332,0.6571638888888889,4.527777777777779,0.0,0.0,3.433333333333334,0.9833333333333333
one_symbol_first120,prefilter_h1_h4_notopp,london,154,64,0.4155844155844156,68.54999999999998,1825.08,-1756.5300000000004,1.0390258065618005,3.8952999999999998,0.02529415584415584,1.0506118429087807,268.93000000000006,2.6893000000000007,0.254899044360986,19,2,72,45,35,0.6905649350649349,0.6443305194805198,4.288311688311682,-0.29220779220779175,0.19999999999999948,3.822077922077922,2.936363636363634
one_symbol_first120,prefilter_h1_h4_notopp,london_newyork_overlap,238,89,0.3739495798319328,-982.0399999999995,1980.1399999999999,-2962.1799999999994,0.6684738942265495,-44.64619999999999,-0.18758907563025207,0.6599895056138871,1017.7899999999995,10.177899999999996,-0.9648748759567297,18,2,115,41,80,0.5423781512605038,0.6717768907563021,4.2752100840336045,-0.2936974789915954,0.20000000000000057,3.7621848739495825,2.5462184873949583
one_symbol_first120,prefilter_h1_h4_notopp,new_york,236,94,0.3983050847457627,-386.56000000000006,1557.7600000000007,-1944.3200000000002,0.8011849901250826,-14.065499999999995,-0.05959957627118642,0.8328182758251819,643.53,6.4353,-0.6006868366665113,14,2,55,28,151,0.47637161016949187,0.481390254237288,4.3021186440677885,-0.2936440677966089,0.20000000000000057,4.08305084745763,2.8084745762711876
one_symbol_first120,prefilter_h1_h4_notopp,tokyo,106,46,0.4339622641509434,118.43000000000008,1233.2299999999998,-1114.7999999999995,1.106234302116972,5.5809000000000015,0.052650000000000016,1.11435403463262,111.57000000000001,1.1157,1.0614860625616211,15,1,41,28,36,0.6941122641509432,0.6229971698113208,4.3160377358490525,-0.2688679245283024,0.1999999999999996,3.394339622641509,3.035849056603772
one_symbol_first120,prefilter_h4_bias_h1_reversal,london,114,57,0.5,431.7400000000001,1657.7700000000007,-1226.0300000000002,1.3521447272905234,18.752000000000002,0.16449122807017547,1.3570578524356365,166.88,1.6687999999999998,2.587128475551295,15,2,51,41,20,0.7821921052631579,0.6655315789473686,4.255263157894732,-0.2710526315789478,0.19999999999999957,3.6947368421052618,3.0210526315789457
one_symbol_first120,prefilter_h4_bias_h1_reversal,london_newyork_overlap,158,68,0.43037974683544306,-132.15000000000003,1781.78,-1913.9300000000003,0.930953587644271,-4.485799999999996,-0.0283911392405063,0.945274967122038,349.83000000000004,3.498300000000001,-0.3777549095274848,18,0,76,42,40,0.6748639240506329,0.6451025316455692,4.263924050632905,-0.2867088607594932,0.19999999999999948,3.6253164556962014,2.786075949367086
one_symbol_first120,prefilter_h4_bias_h1_reversal,new_york,166,58,0.3493975903614458,-854.6099999999998,1008.2100000000003,-1862.82,0.5412278158920348,-36.108799999999995,-0.21752289156626503,0.5481520041644979,904.2899999999997,9.042899999999996,-0.9450618717446837,6,1,65,18,82,0.4441457831325301,0.6071885542168676,4.249397590361439,-0.2855421686746982,0.1999999999999996,3.7698795180722877,2.703614457831323
one_symbol_first120,prefilter_h4_bias_h1_reversal,tokyo,104,36,0.34615384615384615,-257.95,1097.19,-1355.1400000000003,0.8096506634000914,-11.017,-0.1059326923076923,0.8095025660178996,423.35999999999996,4.2336,-0.609292328042328,13,3,54,28,19,0.6046990384615385,0.7167730769230766,4.281730769230766,-0.27980769230769276,0.1999999999999996,3.480769230769229,3.39230769230769
one_symbol_first120,prefilter_soft,london,362,142,0.39226519337016574,-741.2200000000004,4037.2400000000007,-4778.46,0.8448830794858596,-32.726,-0.09040331491712707,0.8401704275731648,892.0300000000004,8.920300000000005,-0.8309361792764818,35,4,191,99,68,0.6625837016574583,0.7029245856353592,4.342679558011067,-0.28466850828729107,0.20000000000000134,4.024861878453041,3.505801104972382
one_symbol_first120,prefilter_soft,london_newyork_overlap,396,154,0.3888888888888889,-814.9100000000002,4157.630000000001,-4972.54,0.8361179598354164,-34.499599999999994,-0.087120202020202,0.8382688471716647,981.2100000000003,9.812100000000003,-0.8305153840666116,36,6,197,94,99,0.6118618686868689,0.6606843434343428,4.314141414141431,-0.29242424242424053,0.20000000000000148,4.001010101010105,3.4797979797979868
one_symbol_first120,prefilter_soft,new_york,391,149,0.38107416879795397,-643.1500000000001,2848.8900000000003,-3492.04,0.8158239882704666,-25.869799999999998,-0.06616317135549872,0.8278590948924927,727.2800000000001,7.272800000000002,-0.8843224067759322,15,1,106,47,237,0.45332250639386196,0.5080383631713556,4.372890025575469,-0.2843989769820953,0.20000000000000145,4.256265984654735,3.568030690537094
one_symbol_first120,prefilter_soft,tokyo,309,127,0.4110032362459547,-388.4,3283.2599999999998,-3671.660000000001,0.8942167847785467,-17.207599999999996,-0.05568802588996762,0.8905235941517061,635.4599999999999,6.3546,-0.6112107764454097,42,6,144,71,88,0.6501611650485435,0.6617265372168286,4.390776699029131,-0.27427184466019267,0.2000000000000011,4.021035598705505,3.5938511326860887
tokyo_first120,baseline_current,tokyo,36,16,0.4444444444444444,20.61999999999999,461.2,-440.58,1.0468019428934587,0.8184000000000006,0.02273333333333335,1.0439183025125305,99.64,0.9964000000000001,0.2069450020072259,4,0,18,10,8,0.7258833333333332,0.6571638888888889,4.527777777777779,0.0,0.0,3.433333333333334,0.9833333333333333
tokyo_first120,prefilter_h1_h4_notopp,tokyo,106,46,0.4339622641509434,142.21000000000004,1299.06,-1156.85,1.1229286424341964,5.5809000000000015,0.052650000000000016,1.11435403463262,112.43,1.1243,1.2648759227964068,15,1,41,28,36,0.6941122641509432,0.6229971698113208,4.3160377358490525,-0.2688679245283024,0.1999999999999996,3.394339622641509,3.035849056603772
tokyo_first120,prefilter_h4_bias_h1_reversal,tokyo,104,36,0.34615384615384615,-256.4499999999999,1116.0,-1372.4500000000005,0.8131443768443292,-11.017,-0.1059326923076923,0.8095025660178996,425.78,4.2578,-0.6023063553948046,13,3,54,28,19,0.6046990384615385,0.7167730769230766,4.281730769230766,-0.27980769230769276,0.1999999999999996,3.480769230769229,3.39230769230769
tokyo_first120,prefilter_soft,tokyo,362,147,0.40607734806629836,-733.8700000000002,3712.660000000001,-4446.530000000002,0.8349566965701345,-30.8542,-0.08523259668508287,0.8330149232406171,995.1900000000003,9.951900000000002,-0.7374169756528904,45,6,168,76,112,0.6241947513812154,0.6679116022099448,4.391712707182336,-0.2751381215469596,0.20000000000000134,4.049723756906081,3.5569060773480725
