direction,session,require_same_zone_24,require_same_zone_48,max_zone_range_pips_24,max_prior_touches,min_breakout_body_pips,min_body_to_range,min_body_vs_avg,max_retest_delay_bars,min_retest_close_location,train_trades,train_tpd,train_expectancy_r,train_win_rate,test_trades,test_tpd,test_expectancy_r,test_win_rate,score
buy,all,True,False,50.0,2,4.0,0.7,1.6,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,4,0.044444444444444446,-0.08999999999999997,0.5,-1.1541269841269837
buy,all,True,False,50.0,3,4.0,0.7,1.3,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,4,0.044444444444444446,-0.08999999999999997,0.5,-1.1541269841269837
buy,all,True,False,50.0,3,4.0,0.7,1.6,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,4,0.044444444444444446,-0.08999999999999997,0.5,-1.1541269841269837
buy,all,True,False,50.0,3,5.0,0.6,1.6,24,0.6,18,0.045112781954887216,-0.4283333333333332,0.3333333333333333,4,0.044444444444444446,-0.09499999999999997,0.5,-1.2872222222222216
buy,all,True,False,50.0,2,5.0,0.6,1.0,24,0.7,15,0.03759398496240601,-0.4286666666666666,0.3333333333333333,4,0.044444444444444446,-0.09499999999999997,0.5,-1.2878888888888886
buy,all,True,False,50.0,3,4.0,0.6,1.3,24,0.6,19,0.047619047619047616,-0.4663157894736841,0.3157894736842105,6,0.06666666666666667,-0.09333333333333331,0.5,-1.3326315789473682
buy,all,True,False,50.0,2,5.0,0.6,1.6,24,0.6,16,0.040100250626566414,-0.47437499999999994,0.3125,4,0.044444444444444446,-0.09499999999999997,0.5,-1.3793055555555551
buy,all,True,False,50.0,2,4.0,0.6,1.3,24,0.6,17,0.042606516290726815,-0.5141176470588235,0.29411764705882354,6,0.06666666666666667,-0.09333333333333331,0.5,-1.4282352941176468
buy,all,False,False,50.0,3,5.0,0.6,1.0,24,0.7,25,0.06265664160401002,-0.10239999999999991,0.48,5,0.05555555555555555,-0.316,0.4,-1.7292444444444444
buy,all,False,False,50.0,3,4.0,0.6,1.3,24,0.6,30,0.07518796992481203,-0.2783333333333333,0.4,7,0.07777777777777778,-0.2514285714285714,0.42857142857142855,-1.7360317460317458
buy,all,False,False,50.0,2,4.0,0.6,1.0,24,0.6,25,0.06265664160401002,-0.2791999999999999,0.4,7,0.07777777777777778,-0.2514285714285714,0.42857142857142855,-1.737765079365079
buy,all,False,False,50.0,2,5.0,0.6,1.3,24,0.6,22,0.05513784461152882,-0.15909090909090906,0.45454545454545453,5,0.05555555555555555,-0.31599999999999995,0.4,-1.8426262626262622
buy,all,False,False,50.0,3,5.0,0.6,1.6,24,0.6,28,0.07017543859649122,-0.21499999999999994,0.42857142857142855,5,0.05555555555555555,-0.31599999999999995,0.4,-1.9544444444444438
buy,all,True,False,50.0,3,4.0,0.6,1.0,24,0.6,20,0.05012531328320802,-0.39099999999999996,0.35,7,0.07777777777777778,-0.2514285714285714,0.42857142857142855,-1.961365079365079
buy,all,False,False,50.0,2,4.0,0.7,1.0,24,0.6,19,0.047619047619047616,-0.23105263157894732,0.42105263157894735,5,0.05555555555555555,-0.31199999999999994,0.4,-1.9665497076023388
buy,all,False,False,50.0,3,4.0,0.7,1.3,24,0.6,22,0.05513784461152882,-0.2563636363636363,0.4090909090909091,5,0.05555555555555555,-0.31199999999999994,0.4,-2.017171717171717
buy,all,False,False,50.0,3,4.0,0.7,1.6,24,0.6,22,0.05513784461152882,-0.2563636363636363,0.4090909090909091,5,0.05555555555555555,-0.31199999999999994,0.4,-2.017171717171717
buy,all,True,False,50.0,3,4.0,0.7,1.0,24,0.6,15,0.03759398496240601,-0.27999999999999997,0.4,5,0.05555555555555555,-0.31199999999999994,0.4,-2.0644444444444443
buy,all,True,False,50.0,2,4.0,0.6,1.0,24,0.6,17,0.042606516290726815,-0.5141176470588235,0.29411764705882354,7,0.07777777777777778,-0.2514285714285714,0.42857142857142855,-2.207600373482726
buy,all,True,False,50.0,2,4.0,0.7,1.0,24,0.6,14,0.03508771929824561,-0.37428571428571417,0.35714285714285715,5,0.05555555555555555,-0.31199999999999994,0.4,-2.2530158730158725
buy,all,False,False,50.0,3,4.0,0.6,1.0,24,0.6,32,0.08020050125313283,-0.2643749999999999,0.40625,8,0.08888888888888889,-0.36999999999999994,0.375,-2.2898611111111102
buy,all,True,False,50.0,3,5.0,0.6,1.3,24,0.6,18,0.045112781954887216,-0.4283333333333332,0.3333333333333333,5,0.05555555555555555,-0.31599999999999995,0.4,-2.3811111111111107
buy,all,True,False,50.0,2,5.0,0.6,1.3,24,0.6,16,0.040100250626566414,-0.47437499999999994,0.3125,5,0.05555555555555555,-0.31599999999999995,0.4,-2.4731944444444443
buy,all,False,False,50.0,2,5.0,0.6,1.0,24,0.6,22,0.05513784461152882,-0.15909090909090906,0.45454545454545453,6,0.06666666666666667,-0.4633333333333333,0.3333333333333333,-2.568181818181818
buy,all,False,False,50.0,3,5.0,0.6,1.3,24,0.6,28,0.07017543859649122,-0.21499999999999994,0.42857142857142855,6,0.06666666666666667,-0.4633333333333333,0.3333333333333333,-2.6799999999999993
buy,all,False,False,50.0,3,4.0,0.7,1.0,24,0.6,24,0.06015037593984962,-0.23958333333333326,0.4166666666666667,6,0.06666666666666667,-0.45999999999999996,0.3333333333333333,-2.7124999999999995
buy,all,True,False,50.0,3,5.0,0.6,1.0,24,0.6,18,0.045112781954887216,-0.4283333333333332,0.3333333333333333,6,0.06666666666666667,-0.4633333333333333,0.3333333333333333,-3.106666666666666
buy,london_ny,False,False,50.0,2,6.0,0.6,1.0,24,0.6,13,0.03258145363408521,0.023076923076923113,0.5384615384615384,4,0.044444444444444446,-0.645,0.25,-3.1344017094017094
buy,london_ny,False,False,50.0,2,6.0,0.6,1.3,24,0.6,13,0.03258145363408521,0.023076923076923113,0.5384615384615384,4,0.044444444444444446,-0.645,0.25,-3.1344017094017094
buy,london_ny,False,False,50.0,3,5.0,0.7,1.0,24,0.6,15,0.03759398496240601,0.016000000000000028,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.1485555555555558
buy,london_ny,False,False,50.0,3,5.0,0.7,1.3,24,0.6,15,0.03759398496240601,0.016000000000000028,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.1485555555555558
buy,london_ny,False,False,50.0,3,5.0,0.7,1.6,24,0.6,15,0.03759398496240601,0.016000000000000028,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.1485555555555558
buy,london_ny,False,False,50.0,2,5.0,0.6,1.0,24,0.6,15,0.03759398496240601,0.01333333333333339,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.153888888888889
buy,london_ny,False,False,50.0,2,5.0,0.6,1.3,24,0.6,15,0.03759398496240601,0.01333333333333339,0.5333333333333333,4,0.044444444444444446,-0.645,0.25,-3.153888888888889
buy,london_ny,False,False,50.0,3,4.0,0.7,1.0,24,0.6,17,0.042606516290726815,0.007647058823529444,0.5294117647058824,4,0.044444444444444446,-0.645,0.25,-3.165261437908497
buy,all,False,False,50.0,3,5.0,0.6,1.0,24,0.6,28,0.07017543859649122,-0.21499999999999994,0.42857142857142855,7,0.07777777777777778,-0.5685714285714286,0.2857142857142857,-3.1950793650793647
buy,all,True,False,50.0,2,5.0,0.6,1.0,24,0.6,16,0.040100250626566414,-0.47437499999999994,0.3125,6,0.06666666666666667,-0.4633333333333333,0.3333333333333333,-3.1987499999999995
buy,london_ny,False,False,50.0,3,4.0,0.7,1.3,24,0.6,16,0.040100250626566414,-0.05687499999999995,0.5,4,0.044444444444444446,-0.645,0.25,-3.294305555555556
buy,london_ny,False,False,50.0,3,4.0,0.7,1.6,24,0.6,16,0.040100250626566414,-0.05687499999999995,0.5,4,0.044444444444444446,-0.645,0.25,-3.294305555555556
buy,london_ny,False,False,50.0,3,5.0,0.6,1.6,24,0.6,20,0.05012531328320802,-0.05849999999999993,0.5,4,0.044444444444444446,-0.645,0.25,-3.297555555555556
buy,london_ny,False,False,50.0,3,6.0,0.7,1.0,24,0.6,12,0.03007518796992481,-0.059166666666666624,0.5,4,0.044444444444444446,-0.645,0.25,-3.298888888888889
buy,london_ny,False,False,50.0,3,6.0,0.7,1.3,24,0.6,12,0.03007518796992481,-0.059166666666666624,0.5,4,0.044444444444444446,-0.645,0.25,-3.298888888888889
buy,london_ny,False,False,50.0,3,6.0,0.7,1.6,24,0.6,12,0.03007518796992481,-0.059166666666666624,0.5,4,0.044444444444444446,-0.645,0.25,-3.298888888888889
buy,london_ny,False,False,50.0,3,4.0,0.6,1.6,24,0.6,21,0.05263157894736842,-0.11047619047619042,0.47619047619047616,4,0.044444444444444446,-0.645,0.25,-3.4015079365079366
buy,all,False,False,50.0,2,5.0,0.7,1.0,24,0.6,17,0.042606516290726815,-0.12294117647058818,0.47058823529411764,4,0.044444444444444446,-0.645,0.25,-3.426437908496732
buy,london_ny,False,False,50.0,3,6.0,0.6,1.6,24,0.6,17,0.042606516290726815,-0.12470588235294112,0.47058823529411764,4,0.044444444444444446,-0.645,0.25,-3.4299673202614382
buy,london_ny,False,False,50.0,2,4.0,0.6,1.0,24,0.6,17,0.042606516290726815,-0.1252941176470588,0.47058823529411764,4,0.044444444444444446,-0.645,0.25,-3.4311437908496734
buy,london_ny,False,False,50.0,2,4.0,0.6,1.3,24,0.6,17,0.042606516290726815,-0.1252941176470588,0.47058823529411764,4,0.044444444444444446,-0.645,0.25,-3.4311437908496734
buy,london_ny,True,False,50.0,3,6.0,0.6,1.0,24,0.6,13,0.03258145363408521,-0.14769230769230762,0.46153846153846156,4,0.044444444444444446,-0.645,0.25,-3.475940170940171
buy,london_ny,True,False,50.0,3,6.0,0.6,1.3,24,0.6,13,0.03258145363408521,-0.14769230769230762,0.46153846153846156,4,0.044444444444444446,-0.645,0.25,-3.475940170940171
buy,london_ny,True,False,50.0,2,6.0,0.6,1.0,24,0.6,11,0.02756892230576441,-0.16363636363636358,0.45454545454545453,4,0.044444444444444446,-0.645,0.25,-3.507828282828283
buy,london_ny,True,False,50.0,2,6.0,0.6,1.3,24,0.6,11,0.02756892230576441,-0.16363636363636358,0.45454545454545453,4,0.044444444444444446,-0.645,0.25,-3.507828282828283
buy,all,False,False,50.0,2,6.0,0.6,1.0,24,0.6,20,0.05012531328320802,-0.16999999999999993,0.45,4,0.044444444444444446,-0.645,0.25,-3.5205555555555557
buy,all,False,False,50.0,2,6.0,0.6,1.3,24,0.6,20,0.05012531328320802,-0.16999999999999993,0.45,4,0.044444444444444446,-0.645,0.25,-3.5205555555555557
buy,all,False,False,50.0,1,5.0,0.6,1.3,24,0.6,18,0.045112781954887216,-0.18222222222222215,0.4444444444444444,4,0.044444444444444446,-0.6499999999999999,0.25,-3.5699999999999994
buy,all,False,False,50.0,3,5.0,0.6,1.0,24,0.8,16,0.040100250626566414,-0.19687500000000002,0.4375,4,0.044444444444444446,-0.645,0.25,-3.574305555555556
buy,london_ny,True,False,50.0,3,4.0,0.6,1.0,24,0.6,16,0.040100250626566414,-0.19874999999999995,0.4375,4,0.044444444444444446,-0.645,0.25,-3.5780555555555558
buy,all,False,False,50.0,3,5.0,0.7,1.3,24,0.6,21,0.05263157894736842,-0.21380952380952373,0.42857142857142855,4,0.044444444444444446,-0.645,0.25,-3.608174603174603
buy,all,False,False,50.0,3,5.0,0.7,1.6,24,0.6,21,0.05263157894736842,-0.21380952380952373,0.42857142857142855,4,0.044444444444444446,-0.645,0.25,-3.608174603174603
buy,london_ny,True,False,50.0,3,5.0,0.6,1.0,24,0.6,14,0.03508771929824561,-0.21928571428571422,0.42857142857142855,4,0.044444444444444446,-0.645,0.25,-3.6191269841269844
buy,london_ny,True,False,50.0,3,5.0,0.6,1.3,24,0.6,14,0.03508771929824561,-0.21928571428571422,0.42857142857142855,4,0.044444444444444446,-0.645,0.25,-3.6191269841269844
buy,all,False,False,50.0,3,4.0,0.6,1.0,24,0.8,19,0.047619047619047616,-0.23368421052631572,0.42105263157894735,4,0.044444444444444446,-0.645,0.25,-3.6479239766081872
buy,all,False,False,50.0,1,4.0,0.6,1.3,24,0.6,19,0.047619047619047616,-0.23315789473684204,0.42105263157894735,4,0.044444444444444446,-0.6499999999999999,0.25,-3.6718713450292393
buy,london_ny,True,False,50.0,2,5.0,0.6,1.0,24,0.6,12,0.03007518796992481,-0.24583333333333326,0.4166666666666667,4,0.044444444444444446,-0.645,0.25,-3.6722222222222225
buy,london_ny,True,False,50.0,2,5.0,0.6,1.3,24,0.6,12,0.03007518796992481,-0.24583333333333326,0.4166666666666667,4,0.044444444444444446,-0.645,0.25,-3.6722222222222225
buy,all,False,False,50.0,3,6.0,0.6,1.6,24,0.6,25,0.06265664160401002,-0.27879999999999994,0.4,4,0.044444444444444446,-0.645,0.25,-3.7381555555555557
buy,london_ny,True,False,50.0,3,4.0,0.6,1.3,24,0.6,15,0.03759398496240601,-0.28133333333333327,0.4,4,0.044444444444444446,-0.645,0.25,-3.7432222222222222
buy,all,False,False,50.0,3,6.0,0.7,1.0,24,0.6,18,0.045112781954887216,-0.3022222222222221,0.3888888888888889,4,0.044444444444444446,-0.645,0.25,-3.785
buy,all,False,False,50.0,3,6.0,0.7,1.3,24,0.6,18,0.045112781954887216,-0.3022222222222221,0.3888888888888889,4,0.044444444444444446,-0.645,0.25,-3.785
buy,all,False,False,50.0,3,6.0,0.7,1.6,24,0.6,18,0.045112781954887216,-0.3022222222222221,0.3888888888888889,4,0.044444444444444446,-0.645,0.25,-3.785
buy,all,True,False,50.0,2,5.0,0.7,1.0,24,0.6,13,0.03258145363408521,-0.3146153846153845,0.38461538461538464,4,0.044444444444444446,-0.645,0.25,-3.809786324786325
buy,all,True,False,50.0,3,5.0,0.7,1.0,24,0.6,13,0.03258145363408521,-0.3146153846153845,0.38461538461538464,4,0.044444444444444446,-0.645,0.25,-3.809786324786325
buy,london_ny,True,False,50.0,2,4.0,0.6,1.0,24,0.6,13,0.03258145363408521,-0.31538461538461526,0.38461538461538464,4,0.044444444444444446,-0.645,0.25,-3.8113247863247866
buy,london_ny,True,False,50.0,2,4.0,0.6,1.3,24,0.6,13,0.03258145363408521,-0.31538461538461526,0.38461538461538464,4,0.044444444444444446,-0.645,0.25,-3.8113247863247866
buy,london_ny,False,False,50.0,3,5.0,0.6,1.0,24,0.6,20,0.05012531328320802,-0.05849999999999993,0.5,5,0.05555555555555555,-0.756,0.2,-3.841444444444445
buy,london_ny,False,False,50.0,3,5.0,0.6,1.3,24,0.6,20,0.05012531328320802,-0.05849999999999993,0.5,5,0.05555555555555555,-0.756,0.2,-3.841444444444445
buy,london_ny,False,False,50.0,3,4.0,0.6,1.0,24,0.6,23,0.05764411027568922,-0.10695652173913038,0.4782608695652174,5,0.05555555555555555,-0.756,0.2,-3.9383574879227057
buy,all,True,False,50.0,3,6.0,0.6,1.0,24,0.6,17,0.042606516290726815,-0.3858823529411764,0.35294117647058826,4,0.044444444444444446,-0.645,0.25,-3.9523202614379085
buy,all,True,False,50.0,3,6.0,0.6,1.3,24,0.6,17,0.042606516290726815,-0.3858823529411764,0.35294117647058826,4,0.044444444444444446,-0.645,0.25,-3.9523202614379085
buy,london_ny,False,False,50.0,3,6.0,0.6,1.0,24,0.6,17,0.042606516290726815,-0.12470588235294112,0.47058823529411764,5,0.05555555555555555,-0.756,0.2,-3.973856209150327
buy,london_ny,False,False,50.0,3,6.0,0.6,1.3,24,0.6,17,0.042606516290726815,-0.12470588235294112,0.47058823529411764,5,0.05555555555555555,-0.756,0.2,-3.973856209150327
buy,all,True,False,50.0,2,6.0,0.6,1.0,24,0.6,15,0.03759398496240601,-0.42933333333333323,0.3333333333333333,4,0.044444444444444446,-0.645,0.25,-4.0392222222222225
buy,all,True,False,50.0,2,6.0,0.6,1.3,24,0.6,15,0.03759398496240601,-0.42933333333333323,0.3333333333333333,4,0.044444444444444446,-0.645,0.25,-4.0392222222222225
buy,london_ny,False,False,50.0,3,4.0,0.6,1.3,24,0.6,22,0.05513784461152882,-0.15909090909090906,0.45454545454545453,5,0.05555555555555555,-0.756,0.2,-4.042626262626263
buy,all,False,False,50.0,0,5.0,0.6,1.3,24,0.6,12,0.03007518796992481,-0.42916666666666664,0.3333333333333333,4,0.044444444444444446,-0.6499999999999999,0.25,-4.063888888888888
buy,all,True,False,50.0,0,5.0,0.6,1.3,24,0.6,12,0.03007518796992481,-0.42916666666666664,0.3333333333333333,4,0.044444444444444446,-0.6499999999999999,0.25,-4.063888888888888
buy,all,False,False,50.0,1,5.0,0.6,1.0,24,0.6,18,0.045112781954887216,-0.18222222222222215,0.4444444444444444,5,0.05555555555555555,-0.76,0.2,-4.108888888888889
buy,all,False,False,50.0,3,5.0,0.7,1.0,24,0.6,21,0.05263157894736842,-0.21380952380952373,0.42857142857142855,5,0.05555555555555555,-0.756,0.2,-4.152063492063492
buy,all,False,False,50.0,0,4.0,0.6,1.3,24,0.6,13,0.03258145363408521,-0.48461538461538456,0.3076923076923077,4,0.044444444444444446,-0.6499999999999999,0.25,-4.174786324786324
buy,all,True,False,50.0,0,4.0,0.6,1.3,24,0.6,13,0.03258145363408521,-0.48461538461538456,0.3076923076923077,4,0.044444444444444446,-0.6499999999999999,0.25,-4.174786324786324
buy,all,True,False,50.0,1,5.0,0.6,1.3,24,0.6,14,0.03508771929824561,-0.5335714285714285,0.2857142857142857,4,0.044444444444444446,-0.6499999999999999,0.25,-4.272698412698412
buy,all,False,False,50.0,3,6.0,0.6,1.0,24,0.6,25,0.06265664160401002,-0.27879999999999994,0.4,5,0.05555555555555555,-0.756,0.2,-4.282044444444445
buy,all,False,False,50.0,3,6.0,0.6,1.3,24,0.6,25,0.06265664160401002,-0.27879999999999994,0.4,5,0.05555555555555555,-0.756,0.2,-4.282044444444445
buy,all,False,False,50.0,1,4.0,0.6,1.0,24,0.6,20,0.05012531328320802,-0.2789999999999999,0.4,5,0.05555555555555555,-0.76,0.2,-4.302444444444444
buy,all,True,False,50.0,1,4.0,0.6,1.3,24,0.6,15,0.03759398496240601,-0.5746666666666667,0.26666666666666666,4,0.044444444444444446,-0.6499999999999999,0.25,-4.354888888888889
buy,all,False,False,50.0,0,5.0,0.6,1.0,24,0.6,12,0.03007518796992481,-0.42916666666666664,0.3333333333333333,5,0.05555555555555555,-0.76,0.2,-4.602777777777778
buy,all,True,False,50.0,0,5.0,0.6,1.0,24,0.6,12,0.03007518796992481,-0.42916666666666664,0.3333333333333333,5,0.05555555555555555,-0.76,0.2,-4.602777777777778
buy,all,False,False,50.0,0,4.0,0.6,1.0,24,0.6,13,0.03258145363408521,-0.48461538461538456,0.3076923076923077,5,0.05555555555555555,-0.76,0.2,-4.713675213675214
buy,all,True,False,50.0,0,4.0,0.6,1.0,24,0.6,13,0.03258145363408521,-0.48461538461538456,0.3076923076923077,5,0.05555555555555555,-0.76,0.2,-4.713675213675214
buy,all,True,False,50.0,1,5.0,0.6,1.0,24,0.6,14,0.03508771929824561,-0.5335714285714285,0.2857142857142857,5,0.05555555555555555,-0.76,0.2,-4.811587301587301
buy,all,True,False,50.0,1,4.0,0.6,1.0,24,0.6,15,0.03759398496240601,-0.5746666666666667,0.26666666666666666,5,0.05555555555555555,-0.76,0.2,-4.893777777777778
buy,london_ny,False,False,50.0,3,8.0,0.6,1.0,24,0.6,9,0.022556390977443608,0.30555555555555564,0.6666666666666666,4,0.044444444444444446,-1.2,0.0,-5.344444444444444
buy,london_ny,False,False,50.0,3,8.0,0.6,1.3,24,0.6,9,0.022556390977443608,0.30555555555555564,0.6666666666666666,4,0.044444444444444446,-1.2,0.0,-5.344444444444444
buy,all,False,False,50.0,3,8.0,0.6,1.0,24,0.6,16,0.040100250626566414,-0.05937499999999997,0.5,4,0.044444444444444446,-1.2,0.0,-6.074305555555556
buy,all,False,False,50.0,3,8.0,0.6,1.3,24,0.6,16,0.040100250626566414,-0.05937499999999997,0.5,4,0.044444444444444446,-1.2,0.0,-6.074305555555556
